date,item_nbr,logunits,store_nbr,units,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday,isholiday,isblackfriday
2013-04-20,9,4.1588830833596715,1,63.0,1,68.0,41.0,55.0,-6.717985629955673,35.0,46.0,10.0,0.0,,,RA BR,0.0,0.4,29.67,29.89,11.7,28.0,12.9,2013,4,20,16,5,2,,,0,0
2013-04-21,9,4.060443010546419,1,57.0,1,54.0,34.0,44.0,-5.777777777777778,21.0,35.0,21.0,0.0,,, ,0.0,0.0,30.32,30.53,4.5,31.0,5.8,2013,4,21,16,6,2,,,0,0
2013-04-22,9,2.833213344056216,1,16.0,1,52.0,31.0,42.0,-2.5203675898132207,28.0,37.0,23.0,0.0,,, ,0.0,0.0,30.55,30.7,8.0,7.0,8.7,2013,4,22,17,0,2,,,0,0
2013-04-23,9,4.204692619390966,1,66.0,1,43.0,36.0,40.0,-7.460971537626826,37.0,39.0,25.0,0.0,,,RA BR,0.0,0.03,30.27,30.39,10.9,4.0,11.4,2013,4,23,17,1,2,,,0,0
2013-04-24,9,3.4339872044851463,1,30.0,1,75.0,42.0,59.0,-7.666666666666668,44.0,50.0,6.0,0.0,,,BR,0.0,0.0,29.76,29.9,1.3,30.0,8.5,2013,4,24,17,2,2,,,0,0
2013-04-25,9,1.9459101490553132,1,6.0,1,65.0,42.0,54.0,-4.4444444444444455,33.0,46.0,11.0,0.0,,,RA,0.0,0.03,29.88,30.09,7.2,28.0,8.9,2013,4,25,17,3,2,,,0,0
2013-04-26,9,2.833213344056216,1,16.0,1,60.0,35.0,48.0,-0.2222222222222222,33.0,43.0,17.0,0.0,,,RA,0.0,0.0,30.22,30.4,5.0,8.0,5.3,2013,4,26,17,4,2,,,0,0
2013-04-27,9,3.258096538021482,1,25.0,1,65.0,38.0,52.0,0.2222222222222222,34.0,45.0,13.0,0.0,,, ,0.0,0.0,30.22,30.38,1.7,14.0,3.0,2013,4,27,17,5,2,,,0,0
2013-04-28,9,2.1972245773362196,1,8.0,1,69.0,40.0,55.0,2.1111111111111107,34.0,46.0,10.0,0.0,,, ,0.0,0.0,30.14,30.29,3.2,15.0,5.1,2013,4,28,17,6,2,,,0,0
2013-04-29,9,0.0,1,0.0,1,70.0,47.0,59.0,6.333333333333332,36.0,48.0,6.0,0.0,,, ,0.0,0.0,30.09,30.25,3.9,18.0,5.4,2013,4,29,18,0,2,,,0,0
2013-04-30,9,2.302585092994046,1,9.0,1,70.0,45.0,58.0,6.4444444444444455,27.0,45.0,7.0,0.0,,, ,0.0,0.0,30.15,30.33,3.1,13.0,3.7,2013,4,30,18,1,2,,,0,0
2013-05-01,9,3.4011973816621555,1,29.0,1,71.0,40.0,56.0,3.7777777777777777,33.0,46.0,9.0,0.0,,, ,0.0,0.0,30.28,30.45,1.4,15.0,2.5,2013,5,1,18,2,2,,,0,0
2013-05-02,9,2.3978952727983707,1,10.0,1,78.0,43.0,61.0,-7.555555555555554,39.0,47.0,4.0,0.0,,,RA,0.0,0.0,30.27,30.45,3.5,6.0,4.6,2013,5,2,18,3,2,,,0,0
2013-05-03,9,3.4965075614664802,1,32.0,1,60.0,41.0,51.0,-10.888888888888893,39.0,45.0,14.0,0.0,,, ,0.0,0.0,30.32,30.48,7.0,5.0,7.6,2013,5,3,18,4,2,,,0,0
2013-05-04,9,4.1588830833596715,1,63.0,1,60.0,39.0,50.0,-7.8888888888888875,36.0,44.0,15.0,0.0,,, ,0.0,0.0,30.19,30.36,5.0,7.0,5.5,2013,5,4,18,5,2,,,0,0
2013-05-05,9,3.7376696182833684,1,41.0,1,63.0,36.0,50.0,-7.0,37.0,44.0,15.0,0.0,,,BR,0.0,0.0,30.15,30.31,1.6,9.0,3.0,2013,5,5,18,6,2,Cinco de Mayo,,1,0
2013-05-06,9,3.6635616461296463,1,38.0,1,71.0,37.0,54.0,-5.4444444444444455,43.0,48.0,11.0,0.0,,,FG+ FG BR,0.0,0.0,30.08,30.23,1.3,14.0,2.2,2013,5,6,19,0,2,,,0,0
2013-05-07,9,3.828641396489095,1,45.0,1,77.0,45.0,61.0,-0.2222222222222222,50.0,56.0,4.0,0.0,,, ,0.0,0.0,29.99,30.16,2.9,17.0,4.1,2013,5,7,19,1,2,,,0,0
2013-05-08,9,2.995732273553991,1,19.0,1,76.0,52.0,64.0,3.888888888888889,57.0,60.0,1.0,0.0,,,RA,0.0,0.14,30.01,30.16,3.9,12.0,5.0,2013,5,8,19,2,2,,,0,0
2013-05-09,9,3.7612001156935624,1,42.0,1,66.0,57.0,62.0,1.0,56.0,58.0,3.0,0.0,,,RA BR,0.0,0.52,29.83,29.97,2.5,6.0,3.5,2013,5,9,19,3,2,,,0,0
2013-05-10,9,3.5263605246161616,1,33.0,1,79.0,56.0,68.0,1.4444444444444444,55.0,59.0,0.0,3.0,,,FG BR,0.0,0.0,29.77,29.93,0.8,18.0,3.1,2013,5,10,19,4,2,,,0,0
2013-05-11,9,4.127134385045092,1,61.0,1,71.0,60.0,66.0,0.0,58.0,61.0,0.0,1.0,,,RA BR,0.0,0.14,29.65,29.78,7.0,21.0,7.7,2013,5,11,19,5,2,,,0,0
2013-05-12,9,2.995732273553991,1,19.0,1,72.0,48.0,60.0,-4.2222222222222205,47.0,54.0,5.0,0.0,,,RA BR,0.0,0.07,29.49,29.66,5.6,26.0,7.2,2013,5,12,19,6,2,Mother's Day,,1,0
2013-05-13,9,3.6109179126442243,1,36.0,1,59.0,43.0,51.0,-5.222222222222221,28.0,41.0,14.0,0.0,,, ,0.0,0.0,29.78,29.96,7.9,27.0,8.8,2013,5,13,20,0,2,,,0,0
2013-05-14,9,3.9512437185814275,1,51.0,1,60.0,39.0,50.0,-0.7777777777777778,29.0,41.0,15.0,0.0,,, ,0.0,0.0,29.86,30.03,6.1,31.0,6.8,2013,5,14,20,1,2,,,0,0
2013-05-15,9,4.02535169073515,1,55.0,1,68.0,37.0,53.0,-0.5555555555555556,38.0,47.0,12.0,0.0,,, ,0.0,0.0,29.78,29.9,6.9,21.0,7.7,2013,5,15,20,2,2,,,0,0
2013-05-16,9,3.6635616461296463,1,38.0,1,81.0,49.0,65.0,3.7777777777777777,38.0,53.0,0.0,0.0,,, ,0.0,0.0,29.51,29.69,10.1,27.0,11.7,2013,5,16,20,3,2,,,0,0
2013-05-17,9,4.30406509320417,1,73.0,1,69.0,49.0,59.0,2.2222222222222223,38.0,49.0,6.0,0.0,,, ,0.0,0.0,29.85,30.05,6.1,33.0,7.7,2013,5,17,20,4,2,,,0,0
2013-05-18,9,4.189654742026425,1,65.0,1,73.0,44.0,59.0,4.666666666666667,42.0,50.0,6.0,0.0,,, ,0.0,0.0,30.11,30.28,1.4,9.0,3.4,2013,5,18,20,5,2,,,0,0
2013-05-19,9,3.4339872044851463,1,30.0,1,70.0,48.0,59.0,5.111111111111111,50.0,53.0,6.0,0.0,,,RA BR,0.0,0.27,30.15,30.31,1.6,8.0,3.3,2013,5,19,20,6,2,,,0,0
2013-05-20,9,2.772588722239781,1,15.0,1,82.0,57.0,70.0,6.828678152445611,59.0,62.0,0.0,5.0,,,BR,0.0,0.01,29.88,30.02,2.0,27.0,4.4,2013,5,20,21,0,2,,,0,0
2013-05-21,9,3.091042453358316,1,21.0,1,71.0,51.0,61.0,1.8888888888888888,54.0,56.0,4.0,0.0,,,RA FG+ BR VCTS,0.0,0.22,29.81,29.98,7.6,5.0,8.1,2013,5,21,21,1,2,,,0,0
2013-05-22,9,1.6094379124341003,1,4.0,1,62.0,51.0,57.0,-1.6666666666666667,51.0,53.0,8.0,0.0,,,RA BR VCTS,0.0,0.6,29.78,29.95,2.8,9.0,4.3,2013,5,22,21,2,2,,,0,0
2013-05-23,9,3.295836866004329,1,26.0,1,78.0,53.0,66.0,0.2222222222222222,59.0,61.0,0.0,1.0,,,TS RA FG BR,0.0,0.21,29.72,29.88,5.2,20.0,7.0,2013,5,23,21,3,2,,,0,0
2013-05-24,9,1.9459101490553132,1,6.0,1,73.0,50.0,62.0,-2.1111111111111107,58.0,60.0,3.0,0.0,,,RA BR,0.0,0.52,29.59,29.75,3.5,28.0,6.9,2013,5,24,21,4,2,,,0,0
2013-05-25,9,2.5649493574615367,1,12.0,1,53.0,41.0,47.0,-6.1111111111111125,44.0,46.0,18.0,0.0,,,RA BR,0.0,0.39,29.6,29.76,9.0,33.0,10.4,2013,5,25,21,5,2,,,0,0
2013-05-26,9,3.258096538021482,1,25.0,1,58.0,40.0,49.0,-3.4444444444444446,37.0,44.0,16.0,0.0,,,RA,0.0,0.08,29.68,29.88,11.9,29.0,12.4,2013,5,26,21,6,2,,,0,0
2013-05-27,9,3.1354942159291497,1,22.0,1,71.0,40.0,56.0,-1.2222222222222223,37.0,48.0,9.0,0.0,,, ,0.0,0.0,29.95,30.12,4.9,28.0,6.5,2013,5,27,22,0,2,Memorial Day,,1,0
2013-05-28,9,2.0794415416798357,1,7.0,1,73.0,43.0,58.0,1.7777777777777777,42.0,51.0,7.0,0.0,,, ,0.0,0.0,30.06,30.22,1.9,11.0,3.3,2013,5,28,22,1,2,,,0,0
2013-05-29,9,2.8903717578961645,1,17.0,1,68.0,58.0,63.0,0.8844176182889412,58.0,60.0,2.0,0.0,,,RA BR HZ VCTS,0.0,0.47,29.93,30.09,1.9,13.0,3.5,2013,5,29,22,2,2,,,0,0
2013-05-30,9,3.7376696182833684,1,41.0,1,89.0,63.0,76.0,6.333333333333332,62.0,67.0,0.0,11.0,,, ,0.0,0.0,29.88,30.04,6.1,25.0,7.2,2013,5,30,22,3,2,,,0,0
2013-05-31,9,3.8066624897703196,1,44.0,1,95.0,65.0,80.0,7.444444444444445,63.0,70.0,0.0,15.0,,, ,0.0,0.0,29.86,30.02,6.2,23.0,6.9,2013,5,31,22,4,2,,,0,0
2013-06-01,9,1.9459101490553132,1,6.0,1,93.0,70.0,82.0,5.7287418899005145,63.0,70.0,0.0,17.0,,, ,0.0,0.0,29.76,29.91,8.5,22.0,8.8,2013,6,1,22,5,2,,,0,0
2013-06-02,9,2.3978952727983707,1,10.0,1,92.0,70.0,81.0,0.2222222222222222,65.0,70.0,0.0,16.0,,,RA,0.0,0.03,29.65,29.8,11.3,21.0,11.4,2013,6,2,22,6,2,,,0,0
2013-06-03,9,3.1354942159291497,1,22.0,1,80.0,59.0,70.0,-1.4444444444444444,59.0,63.0,0.0,5.0,,,RA BR,0.0,0.39,29.65,29.81,5.8,23.0,6.6,2013,6,3,23,0,2,,,0,0
2013-06-04,9,,1,,1,70.0,53.0,62.0,-1.0,42.0,52.0,3.0,0.0,,, ,0.0,0.0,29.77,29.96,7.3,31.0,8.0,2013,6,4,23,1,2,,,0,0
2013-06-05,9,,1,,1,75.0,50.0,63.0,-1.0,46.0,54.0,2.0,0.0,,, ,0.0,0.0,29.98,30.15,1.9,25.0,4.8,2013,6,5,23,2,2,,,0,0
2013-06-06,9,,1,,1,74.0,54.0,64.0,-2.333333333333333,50.0,56.0,1.0,0.0,,,RA,0.0,0.01,30.0,30.16,3.2,12.0,4.5,2013,6,6,23,3,2,,,0,0
2013-06-07,9,,1,,1,58.0,54.0,56.0,-5.0,52.0,54.0,9.0,0.0,,,RA BR,0.0,1.29,29.89,30.02,8.4,6.0,8.7,2013,6,7,23,4,2,,,0,0
2013-06-08,9,,1,,1,79.0,54.0,67.0,-2.888888888888889,56.0,59.0,0.0,2.0,,,RA BR,0.0,0.97,29.64,29.82,4.8,32.0,8.6,2013,6,8,23,5,2,,,0,0
2013-06-09,9,,1,,1,80.0,57.0,69.0,0.3333333333333333,54.0,60.0,0.0,4.0,,, ,0.0,0.0,29.93,30.1,4.7,27.0,5.5,2013,6,9,23,6,2,,,0,0
2013-06-10,9,,1,,1,71.0,55.0,63.0,2.4444444444444446,55.0,58.0,2.0,0.0,,,RA BR,0.0,0.44,30.01,30.16,3.6,9.0,4.4,2013,6,10,24,0,2,,,0,0
2013-06-11,9,3.1780538303479458,1,23.0,1,62.0,56.0,59.0,2.333333333333333,54.0,56.0,6.0,0.0,,,RA BR,0.0,0.87,29.6,29.72,5.5,5.0,6.5,2013,6,11,24,1,2,,,0,0
2013-06-12,9,3.332204510175204,1,27.0,1,70.0,57.0,64.0,3.333333333333333,53.0,57.0,1.0,0.0,,,RA,0.0,0.0,29.49,29.68,6.5,30.0,7.7,2013,6,12,24,2,2,,,0,0
2013-06-13,9,3.6109179126442243,1,36.0,1,70.0,53.0,62.0,2.2222222222222223,52.0,56.0,3.0,0.0,,,RA BR,0.0,0.5,29.62,29.78,0.3,11.0,2.5,2013,6,13,24,3,2,,,0,0
2013-06-14,9,3.58351893845611,1,35.0,1,76.0,54.0,65.0,1.7777777777777777,52.0,56.0,0.0,0.0,,,RA BR,0.0,0.63,29.56,29.73,2.9,2.0,4.1,2013,6,14,24,4,2,,,0,0
2013-06-15,9,3.1780538303479458,1,23.0,1,79.0,57.0,68.0,0.7777777777777778,45.0,56.0,0.0,3.0,,, ,0.0,0.0,29.72,29.89,4.4,28.0,5.7,2013,6,15,24,5,2,,,0,0
2013-06-16,9,2.995732273553991,1,19.0,1,79.0,56.0,68.0,3.111111111111111,52.0,59.0,0.0,3.0,,,RA,0.0,0.0,29.7,29.84,6.2,22.0,6.7,2013,6,16,24,6,2,Father's Day,,1,0
2013-06-17,9,2.772588722239781,1,15.0,1,86.0,60.0,73.0,2.5555555555555562,58.0,63.0,0.0,8.0,,,TSRA,0.0,0.08,29.67,29.85,6.1,24.0,7.5,2013,6,17,25,0,2,,,0,0
2013-06-18,9,3.1780538303479458,1,23.0,1,74.0,58.0,66.0,-1.8888888888888888,57.0,60.0,0.0,1.0,,,RA BR,0.0,0.28,29.78,29.94,1.7,5.0,3.5,2013,6,18,25,1,2,,,0,0
2013-06-19,9,3.1780538303479458,1,23.0,1,76.0,55.0,66.0,-0.7777777777777778,50.0,57.0,0.0,1.0,,,BR,0.0,0.0,29.85,30.03,1.9,36.0,4.2,2013,6,19,25,2,2,,,0,0
2013-06-20,9,2.5649493574615367,1,12.0,1,79.0,51.0,65.0,1.7777777777777777,50.0,57.0,0.0,0.0,,, ,0.0,0.0,30.06,30.24,1.9,22.0,3.5,2013,6,20,25,3,2,,,0,0
2013-06-21,9,3.258096538021482,1,25.0,1,85.0,58.0,72.0,3.5555555555555562,56.0,63.0,0.0,7.0,,, ,0.0,0.0,30.08,30.23,3.6,23.0,5.7,2013,6,21,25,4,2,,,0,0
2013-06-22,9,2.70805020110221,1,14.0,1,86.0,64.0,75.0,3.111111111111111,59.0,65.0,0.0,10.0,,,RA,0.0,0.0,30.02,30.18,7.4,22.0,7.7,2013,6,22,25,5,2,,,0,0
2013-06-23,9,3.4965075614664802,1,32.0,1,91.0,67.0,79.0,5.777777777777778,64.0,69.0,0.0,14.0,,,RA,0.0,0.0,29.93,30.07,8.3,21.0,8.4,2013,6,23,25,6,2,,,0,0
2013-06-24,9,2.3978952727983707,1,10.0,1,94.0,71.0,83.0,5.8888888888888875,67.0,72.0,0.0,18.0,,,TS RA,0.0,0.66,29.8,29.94,5.7,25.0,7.8,2013,6,24,26,0,2,,,0,0
2013-06-25,9,3.784189633918261,1,43.0,1,91.0,71.0,81.0,6.0,67.0,71.0,0.0,16.0,,,BR VCTS,0.0,0.43,29.68,29.83,5.9,23.0,7.0,2013,6,25,26,1,2,,,0,0
2013-06-26,9,2.772588722239781,1,15.0,1,83.0,62.0,73.0,4.777777777777779,67.0,69.0,0.0,8.0,,,RA FG+ FG BR VCTS,0.0,0.61,29.62,29.8,1.4,36.0,4.8,2013,6,26,26,2,2,,,0,0
2013-06-27,9,2.4849066497880004,1,11.0,1,70.0,60.0,65.0,4.333333333333333,61.0,62.0,0.0,0.0,,,RA BR,0.0,0.15,29.69,29.84,5.2,6.0,5.5,2013,6,27,26,3,2,,,0,0
2013-06-28,9,,1,,1,84.0,59.0,72.0,4.111111111111111,65.0,67.0,0.0,7.0,,,RA FG BR,0.0,0.35,29.44,29.58,3.4,9.0,7.3,2013,6,28,26,4,2,,,0,0
2013-06-29,9,,1,,1,86.0,72.0,79.0,3.5555555555555562,67.0,70.0,0.0,14.0,,, ,0.0,0.0,29.42,29.61,7.4,20.0,7.9,2013,6,29,26,5,2,,,0,0
2013-06-30,9,,1,,1,87.0,69.0,78.0,0.5555555555555556,67.0,71.0,0.0,13.0,,, ,0.0,0.0,29.67,29.85,6.6,21.0,6.9,2013,6,30,26,6,2,,,0,0
2013-07-01,9,,1,,1,81.0,72.0,77.0,-2.2222222222222223,70.0,71.0,0.0,12.0,,,RA FG BR,0.0,1.69,29.85,30.02,2.4,17.0,4.6,2013,7,1,27,0,3,,,0,0
2013-07-02,9,,1,,1,84.0,61.0,73.0,-2.888888888888889,65.0,67.0,0.0,8.0,,,RA BR,0.0,0.0,29.99,30.17,2.8,9.0,6.6,2013,7,2,27,1,3,,,0,0
2013-07-03,9,,1,,1,89.0,61.0,75.0,-2.5555555555555562,67.0,70.0,0.0,10.0,,,BR HZ,0.0,0.0,30.02,30.18,6.6,23.0,7.1,2013,7,3,27,2,3,,,0,0
2013-07-04,9,,1,,1,93.0,74.0,84.0,0.8888888888888888,71.0,75.0,0.0,19.0,,, ,0.0,0.0,29.99,30.15,8.4,23.0,8.7,2013,7,4,27,3,3,Independence Day,,1,0
2013-07-05,9,3.4657359027997265,1,31.0,1,94.0,77.0,86.0,3.2222222222222223,71.0,75.0,0.0,21.0,,, ,0.0,0.0,29.95,30.1,7.0,23.0,7.5,2013,7,5,27,4,3,,,0,0
2013-07-06,9,2.8903717578961645,1,17.0,1,90.0,74.0,82.0,3.333333333333333,67.0,73.0,0.0,17.0,,, ,0.0,0.0,29.88,30.04,7.3,26.0,7.9,2013,7,6,27,5,3,,,0,0
2013-07-07,9,3.7612001156935624,1,42.0,1,92.0,69.0,81.0,4.569853298252262,66.0,71.0,0.0,16.0,,, ,0.0,0.0,29.83,29.98,3.3,23.0,4.2,2013,7,7,27,6,3,,,0,0
2013-07-08,9,2.1972245773362196,1,8.0,1,83.0,65.0,74.0,3.4444444444444446,67.0,70.0,0.0,9.0,,,BR VCTS,0.0,0.55,29.82,29.99,3.9,7.0,6.1,2013,7,8,28,0,3,,,0,0
2013-07-09,9,2.9444389791664403,1,18.0,1,74.0,66.0,70.0,3.6666666666666665,63.0,65.0,0.0,5.0,,,BR,0.0,0.0,29.93,30.1,3.7,7.0,4.2,2013,7,9,28,1,3,,,0,0
2013-07-10,9,1.9459101490553132,1,6.0,1,85.0,66.0,76.0,4.2222222222222205,68.0,70.0,0.0,11.0,,,RA FG BR HZ VCTS,0.0,0.01,29.79,29.92,2.6,16.0,4.8,2013,7,10,28,2,3,,,0,0
2013-07-11,9,3.6109179126442243,1,36.0,1,84.0,71.0,78.0,4.2222222222222205,70.0,72.0,0.0,13.0,,,RA BR,0.0,0.06,29.67,29.85,2.7,24.0,4.7,2013,7,11,28,3,3,,,0,0
2013-07-12,9,3.4339872044851463,1,30.0,1,78.0,66.0,72.0,1.7777777777777777,57.0,63.0,0.0,7.0,,, ,0.0,0.0,29.93,30.13,8.0,5.0,8.7,2013,7,12,28,4,3,,,0,0
2013-07-13,9,3.5263605246161616,1,33.0,1,81.0,65.0,73.0,1.8888888888888888,63.0,66.0,0.0,8.0,,, ,0.0,0.0,30.13,30.3,2.9,7.0,4.3,2013,7,13,28,5,3,,,0,0
2013-07-14,9,3.7376696182833684,1,41.0,1,90.0,70.0,80.0,0.0,69.0,73.0,0.0,15.0,,,FG+ FG BR,0.0,0.0,30.11,30.26,0.6,25.0,3.4,2013,7,14,28,6,3,,,0,0
2013-07-15,9,2.0794415416798357,1,7.0,1,91.0,71.0,81.0,-3.333333333333333,69.0,73.0,0.0,16.0,,, ,0.0,0.0,30.01,30.16,1.8,31.0,2.5,2013,7,15,29,0,3,,,0,0
2013-07-16,9,3.912023005428146,1,49.0,1,93.0,70.0,82.0,1.6666666666666667,66.0,71.0,0.0,17.0,,, ,0.0,0.0,29.98,30.15,1.5,34.0,3.1,2013,7,16,29,1,3,,,0,0
2013-07-17,9,3.1780538303479458,1,23.0,1,94.0,71.0,83.0,2.5555555555555562,68.0,73.0,0.0,18.0,,, ,0.0,0.0,29.96,30.1,4.2,23.0,4.5,2013,7,17,29,2,3,,,0,0
2013-07-18,9,3.044522437723423,1,20.0,1,91.0,75.0,83.0,3.7777777777777777,69.0,73.0,0.0,18.0,,, ,0.0,0.0,29.84,29.99,1.2,11.0,4.1,2013,7,18,29,3,3,,,0,0
2013-07-19,9,2.5649493574615367,1,12.0,1,97.0,74.0,86.0,4.4444444444444455,71.0,76.0,0.0,21.0,,, ,0.0,0.0,29.67,29.81,9.5,23.0,10.0,2013,7,19,29,4,3,,,0,0
2013-07-20,9,,1,,1,93.0,74.0,84.0,2.0,68.0,73.0,0.0,19.0,,,HZ,0.0,0.0,29.55,29.72,7.2,25.0,8.1,2013,7,20,29,5,3,,,0,0
2013-07-21,9,,1,,1,82.0,67.0,75.0,-0.1111111111111111,62.0,66.0,0.0,10.0,,, ,0.0,0.0,29.77,29.95,1.7,10.0,3.4,2013,7,21,29,6,3,,,0,0
2013-07-22,9,,1,,1,82.0,69.0,76.0,2.4444444444444446,66.0,69.0,0.0,11.0,,,BR,0.0,0.0,29.83,29.98,4.7,7.0,5.0,2013,7,22,30,0,3,,,0,0
2013-07-23,9,,1,,1,79.0,69.0,74.0,1.6666666666666667,69.0,70.0,0.0,9.0,,,RA BR VCTS,0.0,1.63,29.54,29.66,1.6,6.0,3.3,2013,7,23,30,1,3,,,0,0
2013-07-24,9,,1,,1,86.0,63.0,75.0,-1.5555555555555556,63.0,68.0,0.0,10.0,,,FG BR,0.0,0.0,29.54,29.74,4.6,31.0,6.5,2013,7,24,30,2,3,,,0,0
2013-07-25,9,,1,,1,65.0,59.0,62.0,-3.2222222222222223,52.0,56.0,3.0,0.0,,,RA,0.0,0.25,29.92,30.09,5.9,2.0,6.6,2013,7,25,30,3,3,,,0,0
2013-07-26,9,,1,,1,72.0,61.0,67.0,-2.6666666666666665,61.0,64.0,0.0,2.0,,,RA BR,0.0,0.23,29.84,30.0,4.8,33.0,6.8,2013,7,26,30,4,3,,,0,0
2013-07-27,9,3.4339872044851463,1,30.0,1,85.0,61.0,73.0,-4.4444444444444455,60.0,65.0,0.0,8.0,,, ,0.0,0.0,29.86,30.03,4.1,22.0,5.0,2013,7,27,30,5,3,,,0,0
2013-07-28,9,2.772588722239781,1,15.0,1,79.0,65.0,72.0,-2.7777777777777777,65.0,67.0,0.0,7.0,,,RA BR,0.0,0.0,29.86,30.02,4.7,6.0,4.9,2013,7,28,30,6,3,,,0,0
2013-07-29,9,2.1972245773362196,1,8.0,1,84.0,66.0,75.0,0.0,66.0,69.0,0.0,10.0,,,TS BR,0.0,0.24,29.85,30.02,1.5,10.0,2.6,2013,7,29,31,0,3,,,0,0
2013-07-30,9,,1,,1,81.0,63.0,72.0,-0.2222222222222222,57.0,63.0,0.0,7.0,,,BR,0.0,0.0,29.91,30.08,3.0,30.0,4.8,2013,7,30,31,1,3,,,0,0
2013-07-31,9,,1,,1,83.0,62.0,73.0,1.1111111111111112,57.0,63.0,0.0,8.0,,, ,0.0,0.0,29.94,30.1,0.8,23.0,2.3,2013,7,31,31,2,3,,,0,0
2013-08-01,9,,1,,1,82.0,63.0,73.0,1.1111111111111112,61.0,65.0,0.0,8.0,,,RA,0.0,0.02,29.82,29.96,2.4,19.0,3.9,2013,8,1,31,3,3,,,0,0
2013-08-02,9,,1,,1,84.0,64.0,74.0,2.6666666666666665,60.0,65.0,0.0,9.0,,,RA BR,0.0,1.12,29.67,29.84,3.6,25.0,4.5,2013,8,2,31,4,3,,,0,0
2013-08-03,9,,1,,1,80.0,64.0,72.0,0.4444444444444444,59.0,64.0,0.0,7.0,,, ,0.0,0.0,29.67,29.82,6.2,24.0,6.7,2013,8,3,31,5,3,,,0,0
2013-08-04,9,,1,,1,79.0,60.0,70.0,0.1111111111111111,54.0,60.0,0.0,5.0,,,VCTS,0.0,0.01,29.67,29.84,3.8,30.0,5.2,2013,8,4,31,6,3,,,0,0
2013-08-05,9,,1,,1,75.0,55.0,65.0,0.5555555555555556,44.0,54.0,0.0,0.0,,, ,0.0,0.0,29.8,29.98,6.9,29.0,7.3,2013,8,5,32,0,3,,,0,0
2013-08-06,9,,1,,1,78.0,51.0,65.0,1.7777777777777777,49.0,57.0,0.0,0.0,,, ,0.0,0.0,29.96,30.13,1.4,11.0,2.4,2013,8,6,32,1,3,,,0,0
2013-08-07,9,,1,,1,80.0,57.0,69.0,2.333333333333333,54.0,60.0,0.0,4.0,,, ,0.0,0.0,30.01,30.17,2.5,15.0,3.4,2013,8,7,32,2,3,,,0,0
2013-08-08,9,,1,,1,82.0,64.0,73.0,1.6666666666666667,64.0,68.0,0.0,8.0,,,RA,0.0,0.04,29.91,30.06,6.4,21.0,6.5,2013,8,8,32,3,3,,,0,0
2013-08-09,9,,1,,1,76.0,72.0,74.0,0.8888888888888888,69.0,71.0,0.0,9.0,,,RA BR,0.0,1.02,29.75,29.88,5.0,20.0,6.4,2013,8,9,32,4,3,,,0,0
2013-08-10,9,,1,,1,83.0,63.0,73.0,-0.6666666666666666,57.0,64.0,0.0,8.0,,, ,0.0,0.0,29.825269931651462,29.9,6.4,28.0,7.2,2013,8,10,32,5,3,,,0,0
2013-08-11,9,,1,,1,79.0,56.0,68.0,-0.7777777777777778,52.0,59.0,0.0,3.0,,, ,0.0,0.0,29.89,30.05,2.5,26.0,3.8,2013,8,11,32,6,3,,,0,0
2013-08-12,9,,1,,1,82.0,60.0,71.0,0.3333333333333333,55.0,62.0,0.0,6.0,,, ,0.0,0.0,29.83,29.98,3.5,24.0,5.1,2013,8,12,33,0,3,,,0,0
2013-08-13,9,3.044522437723423,1,20.0,1,76.0,65.0,71.0,-1.1111111111111112,62.0,65.0,0.0,6.0,,,RA,0.0,0.01,29.66,29.8,1.7,17.0,2.3,2013,8,13,33,1,3,,,0,0
2013-08-14,9,2.9444389791664403,1,18.0,1,75.0,60.0,68.0,-2.5555555555555562,51.0,58.0,0.0,3.0,,, ,0.0,0.0,29.59,29.78,8.8,28.0,9.5,2013,8,14,33,2,3,,,0,0
2013-08-15,9,3.258096538021482,1,25.0,1,78.0,54.0,66.0,-4.111111111111111,49.0,57.0,0.0,1.0,,, ,0.0,0.0,29.88,30.06,4.3,25.0,5.7,2013,8,15,33,3,3,,,0,0
2013-08-16,9,3.9512437185814275,1,51.0,1,79.0,55.0,67.0,-3.7777777777777777,52.0,59.0,0.0,2.0,,, ,0.0,0.0,29.98,30.15,3.3,25.0,5.0,2013,8,16,33,4,3,,,0,0
2013-08-17,9,3.912023005428146,1,49.0,1,80.0,56.0,68.0,-3.7777777777777777,55.0,61.0,0.0,3.0,,, ,0.0,0.0,30.09,30.27,1.5,12.0,2.2,2013,8,17,33,5,3,,,0,0
2013-08-18,9,3.828641396489095,1,45.0,1,81.0,59.0,70.0,-3.333333333333333,57.0,63.0,0.0,5.0,,, ,0.0,0.0,30.06,30.21,3.4,21.0,3.5,2013,8,18,33,6,3,,,0,0
2013-08-19,9,4.04305126783455,1,56.0,1,82.0,61.0,72.0,-0.7777777777777778,58.0,64.0,0.0,7.0,,, ,0.0,0.0,29.86,30.01,5.0,25.0,6.1,2013,8,19,34,0,3,,,0,0
2013-08-20,9,3.5553480614894135,1,34.0,1,86.0,63.0,75.0,1.0,60.0,66.0,0.0,10.0,,, ,0.0,0.0,29.88,30.06,1.8,23.0,2.9,2013,8,20,34,1,3,,,0,0
